Experiment Time (minutes),Reads,Basecalled Reads Passed,Basecalled Reads Failed,Basecalled Reads Skipped,Selected Raw Samples,Selected Events,Estimated Bases,Basecalled Bases,Basecalled Samples
2958,7028772,7048294,526939,0,1358506470248,165848062825,99506027714,99798959215,1358049321459
2959,7031953,7050984,527063,0,1358915126631,165898094350,99536045357,99822539277,1358359971885
2960,7035074,7053835,527204,0,1359315255325,165947109787,99565453409,99848206943,1358698633691
2961,7038266,7056598,527334,0,1359723406442,165997166993,99595486462,99873715595,1359030744130
2962,7041205,7059067,527466,0,1360122884971,166046296214,99624962813,99897737400,1359340582329
2963,7044089,7062523,527652,0,1360533295270,166096608114,99655148774,99931994422,1359787445919
2964,7046974,7064643,527783,0,1360936458800,166146344676,99684989554,99953631868,1360068022805
2965,7049961,7067418,527938,0,1361343690056,166196294849,99714958452,99985462524,1360497979473
2966,7052887,7070007,528070,0,1361759054415,166247212712,99745507991,100015464605,1360908585313
2967,7055565,7073488,528257,0,1362139265669,166293865778,99773498778,100048144669,1361335576177
2968,7058582,7077680,528450,0,1362562940778,166345863387,99804696123,100099106522,1362039350216
2969,7061391,7080580,528606,0,1362947109478,166392926522,99832932886,100128128338,1362424528491
2970,7064246,7083537,528771,0,1363357531975,166443122411,99863049287,100154265810,1362768462767
2971,7066929,7086569,528931,0,1363751453676,166491341494,99891979680,100192038724,1363282522481
2972,7069497,7089115,529074,0,1364143706155,166539457863,99920848471,100217244910,1363610996040
2973,7072322,7091477,529200,0,1364564289225,166590984843,99951763562,100239973670,1363906080374
2974,7075154,7094092,529333,0,1364970448857,166640782132,99981640797,100264416515,1364226666220
2975,7077979,7096497,529502,0,1365367776771,166689182208,100010679710,100292195516,1364608149202
2976,7080742,7100080,529686,0,1365762425154,166737559616,100039705070,100326989501,1365067580366
2977,7083346,7103103,529846,0,1366173313007,166787941207,100069932987,100360254090,1365504148770
2978,7085889,7105570,529956,0,1366561405339,166835445771,100098434718,100390454481,1365916894179
2979,7088497,7107971,530098,0,1366963211542,166884866169,100128085890,100421697727,1366337658534
2980,7091144,7110836,530262,0,1367370218844,166934728165,100158002027,100454017954,1366762515336
2981,7093830,7113087,530370,0,1367768219941,166983579944,100187312029,100476996302,1367058500530
2982,7096655,7115618,530506,0,1368147736751,167030135116,100215244002,100501251336,1367376310853
2983,7099559,7120009,530778,0,1368561070903,167080700376,100245582029,100552874797,1368078161225
2984,7102472,7122520,530945,0,1368956228019,167129118005,100274631455,100575535016,1368374712424
2985,7105345,7124828,531131,0,1369363342279,167178725243,100304394669,100602905498,1368756330368
2986,7108075,7128393,531312,0,1369750299359,167226116195,100332828121,100644181166,1369315461230
2987,7110846,7130823,531458,0,1370137287058,167273517153,100361267601,100673280896,1369718778380
2988,7113717,7133560,531598,0,1370527000837,167321329818,100389954056,100703795678,1370138723115
2989,7116579,7136055,531745,0,1370901333868,167367274171,100417519520,100726102459,1370430336417
2990,7119410,7139136,531926,0,1371300038085,167416042069,100446779125,100756792149,1370833445839
2991,7122320,7141659,532014,0,1371697989052,167464782550,100476022244,100778310057,1371113579545
2992,7125162,7144398,532126,0,1372077067444,167511114138,100503820050,100807830717,1371512401492
2993,7127885,7146719,532229,0,1372453699468,167557168622,100531451645,100829267699,1371796076375
2994,7130611,7149258,532339,0,1372842930410,167604829370,100560047025,100859029080,1372201678327
2995,7133148,7151590,532454,0,1373211224202,167649950967,100587118976,100882139676,1372503141718
2996,7135758,7153999,532561,0,1373586623274,167695970624,100614729726,100911045469,1372898188428
2997,7138335,7156272,532644,0,1373946214349,167740042419,100641171767,100932657454,1373180286406
2998,7140837,7159112,532766,0,1374337809642,167787801057,100669825946,100963501037,1373589109804
2999,7143538,7161476,532870,0,1374728475180,167835648766,100698533484,100986707172,1373894305710
3000,7146046,7164500,533061,0,1375100292963,167881234535,100725883932,101019500739,1374321039172
3001,7148719,7167725,533220,0,1375490352859,167928985466,100754533426,101053946836,1374776866989
3002,7151411,7169755,533341,0,1375872626087,167975776455,100782606935,101073775059,1375037277130
3003,7154087,7171892,533465,0,1376263371500,168023582248,100811289333,101095982115,1375330534856
3004,7156560,7174919,533610,0,1376631614876,168068627321,100838315371,101128742651,1375771408341
3005,7159249,7178101,533769,0,1377021881124,168116308377,100866922937,101167069971,1376288097354
3006,7161901,7180658,533886,0,1377399653191,168162443042,100894602671,101197784663,1376707818718
3007,7164483,7183868,534064,0,1377782780377,168209148368,100922624826,101235796954,1377235808439
3008,7167051,7186255,534160,0,1378156362378,168254948035,100950103581,101260406699,1377558678610
3009,7168317,7187343,534232,0,1378491958267,168295857097,100974648505,101279520809,1377812781743
3010,7168786,7190885,534549,0,1378690247523,168318688276,100988347026,101337461349,1378685471094
3011,7169106,7191002,534629,0,1378695140061,168319257821,100988688627,101337598061,1378688035005
3012,7171659,7192033,536030,0,1378882240648,168337417893,100999583660,101345282640,1378860204461
3013,7173655,7192565,537457,0,1379057687038,168354040104,101009556206,101352371804,1379029336283
3014,7176822,7195270,537771,0,1379234902572,168376035120,101022751956,101364433335,1379183774162
3015,7180467,7198614,537973,0,1379644974200,168426782804,101053199090,101394193347,1379571812504
3016,7184213,7201828,538129,0,1380072539173,168479378809,101084755161,101420748189,1379918685190
3017,7187958,7205279,538326,0,1380509957388,168533174755,101117031252,101448925605,1380286062176
3018,7191754,7208585,538475,0,1380936693074,168585571775,101148467938,101474975305,1380626160730
3019,7195727,7212197,538640,0,1381376480554,168639688642,101180936472,101503313278,1380994865912
3020,7199429,7216381,539020,0,1381792501825,168690768381,101211582830,101538645686,1381469878534
3021,7203237,7219999,539191,0,1382209059009,168741969680,101242302078,101571221983,1381911791986
3022,7207169,7223632,539352,0,1382630430973,168793612806,101273286360,101597801074,1382261108103
3023,7211253,7226940,539485,0,1383063697750,168846817187,101305207373,101622129622,1382578956956
3024,7215163,7230949,539668,0,1383481911806,168898122818,101335989175,101657120198,1383052652780
3025,7219369,7235185,539896,0,1383915979691,168951291562,101367888747,101691097409,1383502963904
3026,7223151,7239295,540130,0,1384334253376,169002673665,101398716490,101726590466,1383987217704
3027,7226974,7242707,540305,0,1384738678851,169052292702,101428486394,101751641526,1384315378758
3028,7230635,7246149,540491,0,1385152131329,169103107589,101458973880,101777797400,1384655792597
3029,7234259,7250561,540742,0,1385574967535,169155030263,101490126041,101812808073,1385115668537
3030,7237844,7253800,540926,0,1385993950871,169206393743,101520942692,101843789601,1385537743841
3031,7241621,7257153,541112,0,1386417956180,169258480044,101552192989,101869713284,1385878562353
3032,7245246,7261173,541343,0,1386831634105,169309392815,101582739193,101910718367,1386433547200
3033,7248918,7264810,541538,0,1387244057338,169360064105,101613140511,101945768080,1386898423735
3034,7252656,7268230,541690,0,1387660455513,169411262340,101643857944,101972624069,1387248292066
3035,7256354,7271488,541862,0,1388071655905,169461566795,101674039142,101997105393,1387571262471
3036,7259906,7275875,542063,0,1388471132561,169510720387,101703529878,102032871988,1388036631710
3037,7263435,7278782,542184,0,1388865861692,169559198647,101732615394,102055225156,1388328624997
3038,7266774,7281943,542325,0,1389288759729,169610991765,101763689943,102081077927,1388664303912
3039,7270079,7285142,542513,0,1389688009030,169660000907,101793094112,102107012021,1389002236413
3040,7273328,7287928,542642,0,1390094892602,169709952394,101823063684,102134933254,1389378116730
3041,7276497,7291113,542837,0,1390499863644,169759627153,101852867293,102168460536,1389833919677
3042,7279623,7294874,542999,0,1390920633777,169811037132,101883712056,102202393959,1390281647236
3043,7282840,7297808,543155,0,1391335334174,169861804099,101914170959,102227694206,1390613596227
3044,7286039,7301485,543371,0,1391749211637,169912552579,101944618785,102262410577,1391068843155
3045,7289385,7304780,543582,0,1392151150810,169961786404,101974157749,102295717505,1391523418469
3046,7292716,7307404,543722,0,1392559188427,170011669007,102004085963,102317364757,1391808596223
3047,7296035,7310496,543886,0,1392973860394,170062559060,102034618692,102343376712,1392146689471
3048,7299174,7313706,544067,0,1393371490310,170111243081,102063827862,102382113310,1392693749818
3049,7302530,7317648,544262,0,1393784145839,170161851443,102094191559,102423615032,1393251941258
3050,7305935,7321533,544442,0,1394194841507,170212280995,102124447919,102457969200,1393704105674
3051,7309353,7324400,544590,0,1394598849220,170261725717,102154113403,102482084587,1394019193596
3052,7312695,7326917,544744,0,1395001839188,170311052211,102183707934,102503171156,1394296306525
3053,7316053,7329819,544914,0,1395406034764,170360518239,102213386194,102527175730,1394610051021
3054,7319423,7332856,545088,0,1395807408378,170409820101,102242965958,102551711905,1394929328596
3055,7322549,7335662,545249,0,1396204247129,170458306337,102272056451,102582323828,1395345557482
3056,7325593,7339770,545417,0,1396609623415,170507933154,102301831312,102618023328,1395812586100
3057,7328693,7342585,545596,0,1397002790848,170556170642,102330772594,102643468760,1396146647585
3058,7331791,7346337,545849,0,1397395043063,170604184395,102359579560,102676021124,1396577351737
3059,7334769,7349099,546039,0,1397801902791,170653939858,102389431668,102706473937,1396995404681
3060,7338021,7351732,546190,0,1398192969394,170701947657,102418235024,102728431221,1397282941816
3061,7341125,7355608,546393,0,1398612826142,170753056486,102448899103,102763026403,1397737027983
3062,7344224,7358639,546601,0,1399006232350,170801456310,102477937778,102801889397,1398291829621
3063,7347463,7361447,546764,0,1399401896674,170849947777,102507031370,102825210083,1398596020757
3064,7350599,7364132,546916,0,1399800760766,170898736145,102536303133,102849416308,1398916446067
3065,7353644,7367298,547052,0,1400198942535,170947374331,102565484850,102888288097,1399464258972
3066,7356847,7370118,547175,0,1400597690383,170996188687,102594772217,102911666563,1399770683667
3067,7360027,7373265,547296,0,1400992080688,171044203185,102623579622,102940658092,1400158093695
3068,7363260,7376937,547500,0,1401394495365,171093418055,102653107230,102974574234,1400602654020
3069,7366432,7379664,547652,0,1401795736112,171142429234,102682512651,102998059949,1400910352892
3070,7369657,7382952,547833,0,1402181521956,171189690099,102710867877,103027847676,1401305215694
3071,7372726,7385804,547977,0,1402566032932,171236721858,102739085691,103052074450,1401622037917
3072,7375668,7388392,548117,0,1402957811113,171284837537,102767953946,103076075521,1401932378727
3073,7378567,7391656,548276,0,1403351862349,171333206504,102796974177,103106257550,1402327959688
3074,7381503,7394254,548398,0,1403736839553,171380449337,102825318678,103130378774,1402640615127
3075,7384541,7397729,548554,0,1404127885899,171428162663,102853945469,103162373600,1403062106642
3076,7387498,7400278,548705,0,1404534541020,171477803111,102883728568,103189255065,1403433443913
3077,7390466,7403932,548928,0,1404927104131,171525973461,102912629584,103223396313,1403883820243
3078,7393419,7406219,549027,0,1405322285768,171574152473,102941535821,103243753450,1404152480642
3079,7396300,7408745,549161,0,1405692814717,171619465359,102968722380,103266589850,1404455347905
3080,7399270,7411440,549302,0,1406105569972,171669934954,102999002962,103297502036,1404882235810
3081,7402185,7414024,549442,0,1406488419863,171716850037,103027150835,103325820801,1405264324241
3082,7404976,7416341,549587,0,1406877384699,171764213908,103055568048,103357808511,1405735005678
3083,7407834,7420854,549895,0,1407276914689,171812928371,103084795606,103407258976,1406414412105
3084,7410743,7423469,550014,0,1407666371073,171860646912,103113425585,103430795023,1406722795006
3085,7413661,7425717,550094,0,1408052967365,171908014360,103141844895,103450441932,1406980439621
3086,7416573,7428350,550211,0,1408431376044,171954391408,103169669958,103478840679,1407366752610
3087,7419582,7430961,550318,0,1408830735948,172003117845,103198904612,103506180132,1407746209994
3088,7422417,7433533,550467,0,1409219265438,172050528149,103227349662,103535786223,1408149400447
3089,7425223,7435664,550581,0,1409616630067,172098684275,103256242225,103556629389,1408426116509
3090,7428034,7438999,550732,0,1410000619710,172145468864,103284311851,103590281174,1408873321687
3091,7430898,7441183,550815,0,1410388643849,172192904566,103312772142,103615935773,1409229218345
3092,7433837,7444615,550990,0,1410767922350,172239163161,103340526118,103648599587,1409663958769
3093,7436812,7447175,551101,0,1411144613255,172285408696,103368272272,103671225058,1409958191240
3094,7439739,7451929,551370,0,1411526844980,172331906468,103396169757,103718369784,1410607888869
3095,7442654,7454437,551533,0,1411912444332,172378885208,103424355828,103740946123,1410907058139
3096,7445437,7456724,551693,0,1412300713853,172426346174,103452831302,103761830812,1411180782027
3097,7448261,7459101,551844,0,1412675432503,172472396100,103480460124,103783568787,1411462824736
3098,7451003,7461580,551988,0,1413077125052,172521161728,103509718394,103811555029,1411865740321
3099,7453799,7464139,552118,0,1413468427052,172568982042,103538409472,103839873024,1412252663152
3100,7456439,7467716,552324,0,1413832379186,172613445665,103565086585,103870935986,1412663070774
3101,7459060,7469917,552441,0,1414206803421,172659172702,103592521772,103891364830,1412934553973
3102,7461776,7472604,552580,0,1414593123216,172706344004,103620823480,103926814739,1413438280809
3103,7464384,7475445,552764,0,1414971354919,172752633325,103648596015,103956232590,1413829207223
3104,7465686,7476824,552835,0,1415307108541,172793567911,103673156249,103976356677,1414095246118
3105,7466175,7481808,553265,0,1415530995028,172819054241,103688447859,104068708539,1415511986260
